"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-02-08 17:00:24",1739034024680,"ui-ux-hackhathon14-edz82zhg1-hamza-sheikhs-projects-83eb167f.vercel.app/","GET",307,"6nkg9-1739034024533-eb14303b8b02","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14-edz82zhg1-hamza-sheikhs-projects-83eb167f.vercel.app","ui-ux-hackhathon14-edz82zhg1-hamza-sheikhs-projects-83eb167f.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sfo1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:29",1739033909640,"ui-ux-hackhathon14.vercel.app/shop","GET",200,"8hrdt-1739033909631-afbe4bcae4f1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:29",1739033909637,"ui-ux-hackhathon14.vercel.app/contact","GET",200,"5wx62-1739033909630-a97cc49a9f89","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:29",1739033909635,"ui-ux-hackhathon14.vercel.app/wishlist","GET",200,"gpqlh-1739033909628-fb356a89b06b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:29",1739033909635,"ui-ux-hackhathon14.vercel.app/blog","GET",200,"7kwf8-1739033909630-cf40e14168ed","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:29",1739033909634,"ui-ux-hackhathon14.vercel.app/cart","GET",200,"9m5h7-1739033909630-e2d445a05deb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
"2025-02-08 16:58:26",1739033906309,"ui-ux-hackhathon14.vercel.app/","GET",200,"gpqlh-1739033905971-75b1b011769f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/src/middleware","ui-ux-hackhathon14.vercel.app","ui-ux-hackhathon14.vercel.app","dpl_3GEkBvCBKe1dmR88QbvxsbsGaLic",-1,"sin1",-1,-1,"","prj_eqDnJV2d8uouaghsocWAN17UVXcq"
